day;timestamp;buyer;seller;symbol;currency;price;quantity
0;100;;;PEARLS;SEASHELLS;10002.0;1
0;300;;;PEARLS;SEASHELLS;9998.0;2
0;300;;;PEARLS;SEASHELLS;9998.0;1
0;400;;;BANANAS;SEASHELLS;4899.0;9
0;500;;;BANANAS;SEASHELLS;4899.0;1
0;500;;;PEARLS;SEASHELLS;10004.0;1
0;500;;;PEARLS;SEASHELLS;10002.0;1
0;1200;;;COCONUTS;SEASHELLS;8114.0;10
0;1400;;;BANANAS;SEASHELLS;4891.0;1
0;1500;;;BANANAS;SEASHELLS;4896.0;1
0;1500;;;PEARLS;SEASHELLS;10002.0;1
0;1700;;;PEARLS;SEASHELLS;10005.0;6
0;2200;;;BANANAS;SEASHELLS;4896.0;16
0;2400;;;BANANAS;SEASHELLS;4894.0;3
0;2500;;;BANANAS;SEASHELLS;4891.0;5
0;2700;;;PEARLS;SEASHELLS;9998.0;5
0;2800;;;BANANAS;SEASHELLS;4895.0;1
0;2900;;;PEARLS;SEASHELLS;9998.0;1
0;3100;;;BANANAS;SEASHELLS;4891.0;1
0;3300;;;PEARLS;SEASHELLS;9996.0;2
0;3300;;;PEARLS;SEASHELLS;9996.0;2
0;3700;;;BANANAS;SEASHELLS;4897.0;1
0;4000;;;COCONUTS;SEASHELLS;8103.0;48
0;4200;;;BANANAS;SEASHELLS;4893.0;2
0;4200;;;BANANAS;SEASHELLS;4893.0;10
0;4300;;;BANANAS;SEASHELLS;4892.0;1
0;4300;;;PEARLS;SEASHELLS;9996.0;2
0;4300;;;PEARLS;SEASHELLS;9996.0;1
0;4300;;;PEARLS;SEASHELLS;9995.0;1
0;4400;;;BANANAS;SEASHELLS;4893.0;1
0;4400;;;PEARLS;SEASHELLS;9998.0;1
0;4700;;;BANANAS;SEASHELLS;4893.0;8
0;4700;;;BANANAS;SEASHELLS;4893.0;4
0;4800;;;BANANAS;SEASHELLS;4898.0;1
0;4800;;;PEARLS;SEASHELLS;10002.0;3
0;4900;;;PEARLS;SEASHELLS;9998.0;4
0;4900;;;PEARLS;SEASHELLS;9998.0;1
0;5100;;;BANANAS;SEASHELLS;4894.0;1
0;5100;;;BANANAS;SEASHELLS;4894.0;2
0;6200;;;BANANAS;SEASHELLS;4895.0;12
0;6200;;;BANANAS;SEASHELLS;4895.0;1
0;6300;;;BANANAS;SEASHELLS;4901.0;6
0;6300;;;COCONUTS;SEASHELLS;8099.0;52
0;6300;;;BANANAS;SEASHELLS;4894.0;1
0;6600;;;BANANAS;SEASHELLS;4901.0;18
0;6700;;;PEARLS;SEASHELLS;10002.0;4
0;6800;;;PEARLS;SEASHELLS;9996.0;1
0;6800;;;PEARLS;SEASHELLS;9998.0;1
0;6800;;;PEARLS;SEASHELLS;9996.0;1
0;6800;;;BANANAS;SEASHELLS;4894.0;1
0;6800;;;BANANAS;SEASHELLS;4894.0;1
0;7200;;;BANANAS;SEASHELLS;4899.0;1
0;7200;;;PEARLS;SEASHELLS;10004.0;1
0;7400;;;PEARLS;SEASHELLS;10002.0;1
0;7600;;;BANANAS;SEASHELLS;4895.0;2
0;7700;;;BANANAS;SEASHELLS;4900.0;1
0;7700;;;BANANAS;SEASHELLS;4901.0;1
0;7700;;;PEARLS;SEASHELLS;10005.0;1
0;7800;;;BANANAS;SEASHELLS;4900.0;1
0;7900;;;BANANAS;SEASHELLS;4900.0;1
0;7900;;;PEARLS;SEASHELLS;10002.0;1
0;8200;;;BANANAS;SEASHELLS;4901.0;2
0;8200;;;PEARLS;SEASHELLS;9998.0;1
0;8700;;;BANANAS;SEASHELLS;4898.0;1
0;8900;;;PEARLS;SEASHELLS;10002.0;5
0;9600;;;BANANAS;SEASHELLS;4896.0;1
0;10300;;;PEARLS;SEASHELLS;10004.0;2
0;10300;;;BANANAS;SEASHELLS;4896.0;2
0;10600;;;PEARLS;SEASHELLS;9998.0;1
0;10600;;;PEARLS;SEASHELLS;9998.0;1
