day;timestamp;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;10001.0;7999;162;0.0;0.0;0.0;0.0;8001;55;8002.0;107.0;0.0;0.0;8000.0;0.0
-1;10002.0;7998;187;0.0;0.0;0.0;0.0;8001;187;0.0;0.0;0.0;0.0;7999.5;0.0
-1;10003.0;7997;191;0.0;0.0;0.0;0.0;8000;191;0.0;0.0;0.0;0.0;7998.5;0.0
-1;10004.0;7998;187;0.0;0.0;0.0;0.0;8001;187;0.0;0.0;0.0;0.0;7999.5;0.0
-1;10005.0;7997;186;0.0;0.0;0.0;0.0;8000;186;0.0;0.0;0.0;0.0;7998.5;0.0
-1;10006.0;7996;189;0.0;0.0;0.0;0.0;7998;62;7999.0;127.0;0.0;0.0;7997.0;0.0
-1;10007.0;7996;184;0.0;0.0;0.0;0.0;7999;184;0.0;0.0;0.0;0.0;7997.5;0.0
-1;10008.0;7997;165;0.0;0.0;0.0;0.0;8000;165;0.0;0.0;0.0;0.0;7998.5;0.0
-1;10009.0;7996;191;0.0;0.0;0.0;0.0;7999;191;0.0;0.0;0.0;0.0;7997.5;0.0
-1;10010.0;7996;187;0.0;0.0;0.0;0.0;7998;42;7999.0;145.0;0.0;0.0;7997.0;0.0
-1;10011.0;7998;199;0.0;0.0;0.0;0.0;8001;199;0.0;0.0;0.0;0.0;7999.5;0.0
-1;10012.0;7997;220;0.0;0.0;0.0;0.0;8000;220;0.0;0.0;0.0;0.0;7998.5;0.0
-1;10013.0;7997;164;0.0;0.0;0.0;0.0;7999;50;8000.0;114.0;0.0;0.0;7998.0;0.0
-1;10014.0;7998;148;0.0;0.0;0.0;0.0;8000;47;8001.0;101.0;0.0;0.0;7999.0;0.0
-1;10015.0;7998;191;0.0;0.0;0.0;0.0;8001;191;0.0;0.0;0.0;0.0;7999.5;0.0
-1;10016.0;8000;182;0.0;0.0;0.0;0.0;8001;60;8002.0;64.0;8003.0;118.0;8000.5;0.0
-1;10017.0;8000;161;0.0;0.0;0.0;0.0;8003;191;0.0;0.0;0.0;0.0;8001.5;-50.640625
-1;10018.0;8000;188;0.0;0.0;0.0;0.0;8003;188;0.0;0.0;0.0;0.0;8001.5;-40.71875
-1;10019.0;8001;72;8000.0;188.0;0.0;0.0;8003;188;0.0;0.0;0.0;0.0;8002.0;-43.546875
-1;10020.0;8000;169;0.0;0.0;0.0;0.0;8002;68;8003.0;101.0;0.0;0.0;8001.0;-30.1875
-1;10021.0;8000;166;0.0;0.0;0.0;0.0;8003;166;0.0;0.0;0.0;0.0;8001.5;-49.640625
-1;10022.0;8001;204;0.0;0.0;0.0;0.0;8003;72;8004.0;132.0;0.0;0.0;8002.0;-61.90625
-1;10023.0;8000;174;0.0;0.0;0.0;0.0;8002;48;8003.0;126.0;0.0;0.0;8001.0;-32.078125
-1;10024.0;8000;153;0.0;0.0;0.0;0.0;8003;153;0.0;0.0;0.0;0.0;8001.5;-43.75
-1;10025.0;7999;185;0.0;0.0;0.0;0.0;8002;185;0.0;0.0;0.0;0.0;8000.5;-23.890625
-1;10026.0;8000;42;7999.0;116.0;0.0;0.0;8002;158;0.0;0.0;0.0;0.0;8001.0;-25.59375
-1;10027.0;7999;155;0.0;0.0;0.0;0.0;8002;155;0.0;0.0;0.0;0.0;8000.5;-16.328125
-1;10028.0;7999;210;0.0;0.0;0.0;0.0;8002;210;0.0;0.0;0.0;0.0;8000.5;-23.125
-1;10029.0;7997;181;0.0;0.0;0.0;0.0;8000;181;0.0;0.0;0.0;0.0;7998.5;39.703125
-1;10030.0;7998;169;0.0;0.0;0.0;0.0;8000;42;8001.0;127.0;0.0;0.0;7999.0;8.65625
-1;10031.0;7997;63;7996.0;134.0;0.0;0.0;7999;197;0.0;0.0;0.0;0.0;7998.0;54.625
-1;10032.0;7998;77;7997.0;105.0;0.0;0.0;8000;182;0.0;0.0;0.0;0.0;7999.0;16.875
-1;10033.0;7997;62;7996.0;116.0;0.0;0.0;7999;178;0.0;0.0;0.0;0.0;7998.0;55.0625
-1;10034.0;7996;180;0.0;0.0;0.0;0.0;7999;180;0.0;0.0;0.0;0.0;7997.5;71.8125
-1;10035.0;7996;20;7995.0;143.0;0.0;0.0;7998;203;0.0;0.0;0.0;0.0;7997.0;59.5
-1;10036.0;7996;201;0.0;0.0;0.0;0.0;7998;75;7999.0;126.0;0.0;0.0;7997.0;43.0625
-1;10037.0;7997;56;7996.0;129.0;0.0;0.0;7999;185;0.0;0.0;0.0;0.0;7998.0;-25.125
-1;10038.0;7997;197;0.0;0.0;0.0;0.0;7999;72;8000.0;125.0;0.0;0.0;7998.0;-38.75
-1;10039.0;7997;201;0.0;0.0;0.0;0.0;7999;62;8000.0;139.0;0.0;0.0;7998.0;-37.1875
-1;10040.0;7997;190;0.0;0.0;0.0;0.0;8000;190;0.0;0.0;0.0;0.0;7998.5;-47.6875
-1;10041.0;7997;162;0.0;0.0;0.0;0.0;7999;62;8000.0;100.0;0.0;0.0;7998.0;-40.8125
-1;10042.0;7997;189;0.0;0.0;0.0;0.0;7999;49;8000.0;140.0;0.0;0.0;7998.0;-44.25
-1;10043.0;7996;191;0.0;0.0;0.0;0.0;7999;191;0.0;0.0;0.0;0.0;7997.5;3.4375
-1;10044.0;7996;195;0.0;0.0;0.0;0.0;7999;195;0.0;0.0;0.0;0.0;7997.5;12.1875
-1;10045.0;7997;200;0.0;0.0;0.0;0.0;8000;200;0.0;0.0;0.0;0.0;7998.5;-82.625
-1;10046.0;7998;201;0.0;0.0;0.0;0.0;8001;201;0.0;0.0;0.0;0.0;7999.5;-154.5625
-1;10047.0;7997;169;0.0;0.0;0.0;0.0;7999;56;8000.0;113.0;0.0;0.0;7998.0;-44.5
-1;10048.0;7997;166;0.0;0.0;0.0;0.0;7999;60;8000.0;106.0;0.0;0.0;7998.0;-30.75
-1;10049.0;7997;184;0.0;0.0;0.0;0.0;7999;73;8000.0;111.0;0.0;0.0;7998.0;-43.875
-1;10050.0;7996;145;0.0;0.0;0.0;0.0;7999;145;0.0;0.0;0.0;0.0;7997.5;-10.125
-1;10051.0;7996;200;0.0;0.0;0.0;0.0;7999;200;0.0;0.0;0.0;0.0;7997.5;31.9375
-1;10052.0;7996;208;0.0;0.0;0.0;0.0;7998;70;7999.0;138.0;0.0;0.0;7997.0;34.625
-1;10053.0;7997;171;0.0;0.0;0.0;0.0;7999;53;8000.0;118.0;0.0;0.0;7998.0;-30.75
-1;10054.0;7998;58;7997.0;144.0;0.0;0.0;8000;202;0.0;0.0;0.0;0.0;7999.0;-117.4375
-1;10055.0;7998;79;7997.0;149.0;0.0;0.0;8000;228;0.0;0.0;0.0;0.0;7999.0;-121.8125
-1;10056.0;7998;204;0.0;0.0;0.0;0.0;8001;204;0.0;0.0;0.0;0.0;7999.5;-183.25
-1;10057.0;7998;187;0.0;0.0;0.0;0.0;8001;187;0.0;0.0;0.0;0.0;7999.5;-177.5
-1;10058.0;7999;62;7998.0;146.0;0.0;0.0;8001;208;0.0;0.0;0.0;0.0;8000.0;-207.0625
-1;10059.0;7998;222;0.0;0.0;0.0;0.0;8001;222;0.0;0.0;0.0;0.0;7999.5;-193.3125
-1;10060.0;7997;179;0.0;0.0;0.0;0.0;8000;179;0.0;0.0;0.0;0.0;7998.5;-84.6875
-1;10061.0;7997;62;7996.0;138.0;0.0;0.0;7999;200;0.0;0.0;0.0;0.0;7998.0;-36.9375
-1;10062.0;7997;207;0.0;0.0;0.0;0.0;8000;207;0.0;0.0;0.0;0.0;7998.5;-65.4375
-1;10063.0;7998;183;0.0;0.0;0.0;0.0;8001;183;0.0;0.0;0.0;0.0;7999.5;-150.8125
-1;10064.0;7998;201;0.0;0.0;0.0;0.0;8001;201;0.0;0.0;0.0;0.0;7999.5;-176.25
-1;10065.0;8000;199;0.0;0.0;0.0;0.0;8003;199;0.0;0.0;0.0;0.0;8001.5;-327.125
-1;10066.0;8001;203;0.0;0.0;0.0;0.0;8003;67;8004.0;136.0;0.0;0.0;8002.0;-395.375
-1;10067.0;8001;175;0.0;0.0;0.0;0.0;8003;66;8004.0;109.0;0.0;0.0;8002.0;-400.875
-1;10068.0;8000;189;0.0;0.0;0.0;0.0;8003;189;0.0;0.0;0.0;0.0;8001.5;-370.6875
-1;10069.0;8002;188;0.0;0.0;0.0;0.0;8005;188;0.0;0.0;0.0;0.0;8003.5;-535.9375
-1;10070.0;8004;18;8002.0;207.0;0.0;0.0;8005;207;0.0;0.0;0.0;0.0;8004.5;-521.625
-1;10071.0;8001;210;0.0;0.0;0.0;0.0;8002;77;8004.0;210.0;0.0;0.0;8001.5;-442.5
-1;10072.0;8002;59;8001.0;123.0;0.0;0.0;8004;182;0.0;0.0;0.0;0.0;8003.0;-472.8125
-1;10073.0;8001;212;0.0;0.0;0.0;0.0;8004;212;0.0;0.0;0.0;0.0;8002.5;-434.1875
-1;10074.0;8002;56;8001.0;147.0;0.0;0.0;8004;203;0.0;0.0;0.0;0.0;8003.0;-479.1875
-1;10075.0;8000;183;0.0;0.0;0.0;0.0;8003;183;0.0;0.0;0.0;0.0;8001.5;-369.0625
-1;10076.0;8001;178;0.0;0.0;0.0;0.0;8004;178;0.0;0.0;0.0;0.0;8002.5;-435.875
-1;10077.0;8002;177;0.0;0.0;0.0;0.0;8005;177;0.0;0.0;0.0;0.0;8003.5;-508.4375
-1;10078.0;8002;77;8001.0;139.0;0.0;0.0;8004;216;0.0;0.0;0.0;0.0;8003.0;-483.6875
-1;10079.0;8001;179;0.0;0.0;0.0;0.0;8004;179;0.0;0.0;0.0;0.0;8002.5;-414.875
-1;10080.0;8001;146;0.0;0.0;0.0;0.0;8004;146;0.0;0.0;0.0;0.0;8002.5;-425.6875
-1;10081.0;8002;213;0.0;0.0;0.0;0.0;8003;40;8005.0;213.0;0.0;0.0;8002.5;-510.875
-1;10082.0;8002;70;8001.0;146.0;0.0;0.0;8004;216;0.0;0.0;0.0;0.0;8003.0;-468.9375
-1;10083.0;8001;206;0.0;0.0;0.0;0.0;8004;206;0.0;0.0;0.0;0.0;8002.5;-456.5
-1;10084.0;8002;150;0.0;0.0;0.0;0.0;8005;150;0.0;0.0;0.0;0.0;8003.5;-541.6875
-1;10085.0;8003;192;0.0;0.0;0.0;0.0;8005;73;8006.0;119.0;0.0;0.0;8004.0;-586.0625
-1;10086.0;8003;176;0.0;0.0;0.0;0.0;8005;63;8006.0;113.0;0.0;0.0;8004.0;-578.125
-1;10087.0;8003;154;0.0;0.0;0.0;0.0;8006;154;0.0;0.0;0.0;0.0;8004.5;-603.875
-1;10088.0;8003;177;0.0;0.0;0.0;0.0;8006;177;0.0;0.0;0.0;0.0;8004.5;-617.875
-1;10089.0;8003;183;0.0;0.0;0.0;0.0;8005;71;8006.0;112.0;0.0;0.0;8004.0;-588.625
