day;timestamp;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;1.0;9996;1;9995.0;25.0;0.0;0.0;10004;1;10005.0;25.0;0.0;0.0;10000.0;0.0
-2;2.0;10000;5;9995.0;20.0;0.0;0.0;10005;20;0.0;0.0;0.0;0.0;10002.5;-8.0
-2;3.0;9996;1;9995.0;30.0;0.0;0.0;10004;1;10005.0;30.0;0.0;0.0;10000.0;-8.0
-2;4.0;9996;1;9995.0;26.0;0.0;0.0;10004;1;10005.0;26.0;0.0;0.0;10000.0;-8.0
-2;5.0;9995;20;0.0;0.0;0.0;0.0;9998;3;10002.0;9.0;10005.0;20.0;9996.5;-8.0
-2;6.0;9995;30;0.0;0.0;0.0;0.0;10005;30;0.0;0.0;0.0;0.0;10000.0;-8.0
-2;7.0;9995;30;0.0;0.0;0.0;0.0;10005;30;0.0;0.0;0.0;0.0;10000.0;-8.0
-2;8.0;9998;5;9996.0;1.0;9995.0;27.0;10004;1;10005.0;27.0;0.0;0.0;10001.0;-8.0
-2;9.0;9996;2;9995.0;21.0;0.0;0.0;10004;2;10005.0;21.0;0.0;0.0;10000.0;-8.0
-2;10.0;9995;30;0.0;0.0;0.0;0.0;10005;30;0.0;0.0;0.0;0.0;10000.0;-8.0
-2;11.0;10002;1;9996.0;2.0;9995.0;22.0;10004;2;10005.0;22.0;0.0;0.0;10003.0;-8.0
-2;12.0;9998;3;9996.0;1.0;9995.0;25.0;10004;1;10005.0;25.0;0.0;0.0;10001.0;-8.0
-2;13.0;9998;6;9996.0;1.0;9995.0;27.0;10004;1;10005.0;27.0;0.0;0.0;10001.0;-8.0
-2;14.0;10000;3;9995.0;23.0;0.0;0.0;10005;23;0.0;0.0;0.0;0.0;10002.5;-8.0
-2;15.0;9995;26;0.0;0.0;0.0;0.0;9998;3;10005.0;26.0;0.0;0.0;9996.5;-8.0
-2;16.0;9996;2;9995.0;25.0;0.0;0.0;10004;2;10005.0;25.0;0.0;0.0;10000.0;-8.0
-2;17.0;9996;1;9995.0;23.0;0.0;0.0;10004;1;10005.0;23.0;0.0;0.0;10000.0;-4.0
-2;18.0;9995;28;0.0;0.0;0.0;0.0;10002;6;10005.0;28.0;0.0;0.0;9998.5;-4.0
-2;19.0;9998;10;9995.0;24.0;0.0;0.0;10005;24;0.0;0.0;0.0;0.0;10001.5;-4.0
-2;20.0;9996;1;9995.0;25.0;0.0;0.0;10004;1;10005.0;25.0;0.0;0.0;10000.0;-4.0
-2;21.0;9996;1;9995.0;30.0;0.0;0.0;10004;1;10005.0;30.0;0.0;0.0;10000.0;-4.0
-2;22.0;9996;2;9995.0;20.0;0.0;0.0;10004;2;10005.0;20.0;0.0;0.0;10000.0;-4.0
-2;23.0;10002;1;9996.0;1.0;9995.0;25.0;10004;1;10005.0;25.0;0.0;0.0;10003.0;-4.0
-2;24.0;9996;2;9995.0;28.0;0.0;0.0;10004;2;10005.0;28.0;0.0;0.0;10000.0;-4.0
-2;25.0;9995;30;0.0;0.0;0.0;0.0;10005;30;0.0;0.0;0.0;0.0;10000.0;-4.0
-2;26.0;9995;21;0.0;0.0;0.0;0.0;9998;1;10005.0;21.0;0.0;0.0;9996.5;-4.0
-2;27.0;9996;1;9995.0;21.0;0.0;0.0;10004;1;10005.0;21.0;0.0;0.0;10000.0;-6.0
-2;28.0;9996;1;9995.0;26.0;0.0;0.0;10002;8;10004.0;1.0;10005.0;26.0;9999.0;-6.0
-2;29.0;9995;28;0.0;0.0;0.0;0.0;10005;28;0.0;0.0;0.0;0.0;10000.0;-6.0
-2;30.0;9995;30;0.0;0.0;0.0;0.0;10005;30;0.0;0.0;0.0;0.0;10000.0;-6.0
-2;31.0;10002;3;9996.0;2.0;9995.0;26.0;10004;2;10005.0;26.0;0.0;0.0;10003.0;-6.0
-2;32.0;9996;2;9995.0;23.0;0.0;0.0;10004;2;10005.0;23.0;0.0;0.0;10000.0;-6.0
-2;33.0;9996;2;9995.0;26.0;0.0;0.0;10004;2;10005.0;26.0;0.0;0.0;10000.0;-6.0
-2;34.0;9995;20;0.0;0.0;0.0;0.0;10005;20;0.0;0.0;0.0;0.0;10000.0;-10.0
-2;35.0;9996;1;9995.0;22.0;0.0;0.0;10004;1;10005.0;22.0;0.0;0.0;10000.0;-20.0
-2;36.0;9996;2;9995.0;29.0;0.0;0.0;10004;2;10005.0;29.0;0.0;0.0;10000.0;-20.0
-2;37.0;9998;3;9995.0;26.0;0.0;0.0;10005;26;0.0;0.0;0.0;0.0;10001.5;-20.0
-2;38.0;9996;2;9995.0;25.0;0.0;0.0;10004;2;10005.0;25.0;0.0;0.0;10000.0;10.0
-2;39.0;9995;27;0.0;0.0;0.0;0.0;10002;7;10005.0;27.0;0.0;0.0;9998.5;10.0
-2;40.0;9996;1;9995.0;25.0;0.0;0.0;10004;1;10005.0;25.0;0.0;0.0;10000.0;10.0
-2;41.0;9998;2;9995.0;27.0;0.0;0.0;10005;27;0.0;0.0;0.0;0.0;10001.5;8.0
-2;42.0;9998;8;9995.0;28.0;0.0;0.0;10005;28;0.0;0.0;0.0;0.0;10001.5;8.0
-2;43.0;9998;6;9996.0;2.0;9995.0;23.0;10004;2;10005.0;23.0;0.0;0.0;10001.0;8.0
