day;timestamp;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;1.0;4997;26;0.0;0.0;0.0;0.0;5003;26;0.0;0.0;0.0;0.0;5000.0;0.0
-2;2.0;4997;20;0.0;0.0;0.0;0.0;4998;1;5004.0;20.0;0.0;0.0;4997.5;2.86328125
-2;3.0;4997;31;0.0;0.0;0.0;0.0;5004;31;0.0;0.0;0.0;0.0;5000.5;2.53662109375
-2;4.0;4997;27;0.0;0.0;0.0;0.0;5004;27;0.0;0.0;0.0;0.0;5000.5;2.40576171875
-2;5.0;4997;20;0.0;0.0;0.0;0.0;5002;9;5004.0;20.0;0.0;0.0;4999.5;2.92578125
-2;6.0;5002;1;4997.0;30.0;0.0;0.0;5004;30;0.0;0.0;0.0;0.0;5003.0;2.56591796875
-2;7.0;4997;30;0.0;0.0;0.0;0.0;5004;30;0.0;0.0;0.0;0.0;5000.5;2.388671875
-2;8.0;4998;5;4997.0;28.0;0.0;0.0;5004;28;0.0;0.0;0.0;0.0;5001.0;2.603515625
-2;9.0;5003;1;4997.0;23.0;0.0;0.0;5004;23;0.0;0.0;0.0;0.0;5003.5;2.37255859375
-2;10.0;4997;30;0.0;0.0;0.0;0.0;5004;30;0.0;0.0;0.0;0.0;5000.5;2.22802734375
-2;11.0;4998;2;4997.0;22.0;0.0;0.0;5004;24;0.0;0.0;0.0;0.0;5001.0;2.11181640625
-2;12.0;4998;3;4997.0;25.0;0.0;0.0;5004;26;0.0;0.0;0.0;0.0;5001.0;-0.796875
-2;13.0;4999;6;4998.0;28.0;0.0;0.0;5004;1;5005.0;27.0;0.0;0.0;5001.5;-1.2314453125
-2;14.0;5000;3;4997.0;23.0;0.0;0.0;5004;23;0.0;0.0;0.0;0.0;5002.0;-0.642578125
-2;15.0;4997;26;0.0;0.0;0.0;0.0;5004;26;0.0;0.0;0.0;0.0;5000.5;-5.8046875
-2;16.0;4997;27;0.0;0.0;0.0;0.0;5004;27;0.0;0.0;0.0;0.0;5000.5;-39.6953125
-2;17.0;4998;1;4997.0;23.0;0.0;0.0;5004;24;0.0;0.0;0.0;0.0;5001.0;-41.015625
-2;18.0;4997;28;0.0;0.0;0.0;0.0;5002;6;5004.0;28.0;0.0;0.0;4999.5;-41.3203125
-2;19.0;5003;1;4998.0;10.0;4997.0;24.0;5004;24;0.0;0.0;0.0;0.0;5003.5;-38.96875
-2;20.0;5002;1;4997.0;26.0;0.0;0.0;5004;26;0.0;0.0;0.0;0.0;5003.0;-30.109375
-2;21.0;5002;1;4997.0;31.0;0.0;0.0;5004;31;0.0;0.0;0.0;0.0;5003.0;-27.9375
-2;22.0;4997;22;0.0;0.0;0.0;0.0;5004;22;0.0;0.0;0.0;0.0;5000.5;-26.2734375
-2;23.0;4997;26;0.0;0.0;0.0;0.0;5003;1;5004.0;25.0;0.0;0.0;5000.0;-23.8359375
-2;24.0;4997;30;0.0;0.0;0.0;0.0;5004;30;0.0;0.0;0.0;0.0;5000.5;-35.171875
-2;25.0;4998;30;0.0;0.0;0.0;0.0;5005;30;0.0;0.0;0.0;0.0;5001.5;-43.9765625
-2;26.0;4997;21;0.0;0.0;0.0;0.0;5004;21;0.0;0.0;0.0;0.0;5000.5;-20.1953125
-2;27.0;4996;22;0.0;0.0;0.0;0.0;5003;22;0.0;0.0;0.0;0.0;4999.5;-3.6171875
-2;28.0;4996;27;0.0;0.0;0.0;0.0;5001;8;5002.0;1.0;5003.0;26.0;4998.5;-2.0703125
-2;29.0;4996;28;0.0;0.0;0.0;0.0;5003;28;0.0;0.0;0.0;0.0;4999.5;1.6484375
-2;30.0;4996;30;0.0;0.0;0.0;0.0;5003;30;0.0;0.0;0.0;0.0;4999.5;-0.203125
-2;31.0;4996;28;0.0;0.0;0.0;0.0;5002;2;5003.0;26.0;0.0;0.0;4999.0;-2.09375
-2;32.0;5002;1;4997.0;25.0;0.0;0.0;5003;2;5004.0;23.0;0.0;0.0;5002.5;-20.6328125
-2;33.0;4996;28;0.0;0.0;0.0;0.0;5003;28;0.0;0.0;0.0;0.0;4999.5;-10.8671875
-2;34.0;4996;20;0.0;0.0;0.0;0.0;5003;20;0.0;0.0;0.0;0.0;4999.5;-10.96875
-2;35.0;4997;23;0.0;0.0;0.0;0.0;5003;1;5004.0;22.0;0.0;0.0;5000.0;-38.1796875
-2;36.0;5003;1;4997.0;31.0;0.0;0.0;5004;31;0.0;0.0;0.0;0.0;5003.5;-44.59375
-2;37.0;4998;3;4997.0;26.0;0.0;0.0;5004;26;0.0;0.0;0.0;0.0;5001.0;-51.1796875
-2;38.0;4997;27;0.0;0.0;0.0;0.0;5004;27;0.0;0.0;0.0;0.0;5000.5;-46.0390625
-2;39.0;4996;27;0.0;0.0;0.0;0.0;5001;7;5003.0;27.0;0.0;0.0;4998.5;-29.609375
-2;40.0;5002;1;4997.0;1.0;4996.0;25.0;5003;26;0.0;0.0;0.0;0.0;5002.5;-31.2578125
-2;41.0;4998;3;4997.0;27.0;0.0;0.0;5004;27;0.0;0.0;0.0;0.0;5001.0;-30.328125
-2;42.0;4997;8;4996.0;28.0;0.0;0.0;5003;28;0.0;0.0;0.0;0.0;5000.0;-17.59375
-2;43.0;4997;5;4996.0;25.0;0.0;0.0;5002;2;5003.0;23.0;0.0;0.0;4999.5;-13.75
-2;44.0;4996;26;0.0;0.0;0.0;0.0;5003;26;0.0;0.0;0.0;0.0;4999.5;-12.953125
-2;45.0;4996;9;4995.0;28.0;0.0;0.0;5002;29;0.0;0.0;0.0;0.0;4999.0;-2.765625
-2;46.0;4996;2;4995.0;29.0;0.0;0.0;5002;30;0.0;0.0;0.0;0.0;4999.0;-1.6875
-2;47.0;4996;2;4995.0;29.0;0.0;0.0;5002;31;0.0;0.0;0.0;0.0;4999.0;-2.6875
-2;48.0;4996;1;4995.0;29.0;0.0;0.0;5000;3;5002.0;30.0;0.0;0.0;4998.0;-3.0625
-2;49.0;4995;26;0.0;0.0;0.0;0.0;5000;6;5002.0;26.0;0.0;0.0;4997.5;2.40625
-2;50.0;4996;2;4995.0;22.0;0.0;0.0;5002;24;0.0;0.0;0.0;0.0;4999.0;-3.953125
-2;51.0;4996;21;0.0;0.0;0.0;0.0;5001;1;5002.0;1.0;5003.0;20.0;4998.5;-13.515625
-2;52.0;4999;2;4996.0;31.0;0.0;0.0;5003;31;0.0;0.0;0.0;0.0;5001.0;-16.9375
-2;53.0;4996;27;0.0;0.0;0.0;0.0;5002;2;5003.0;25.0;0.0;0.0;4999.0;-8.125
-2;54.0;4996;23;0.0;0.0;0.0;0.0;5003;23;0.0;0.0;0.0;0.0;4999.5;-15.984375
-2;55.0;4996;30;0.0;0.0;0.0;0.0;5002;1;5003.0;29.0;0.0;0.0;4999.0;-10.5625
-2;56.0;4997;7;4996.0;30.0;0.0;0.0;5003;30;0.0;0.0;0.0;0.0;5000.0;-19.984375
-2;57.0;4996;32;0.0;0.0;0.0;0.0;5002;2;5003.0;30.0;0.0;0.0;4999.0;-8.4375
-2;58.0;4996;29;0.0;0.0;0.0;0.0;5001;1;5003.0;29.0;0.0;0.0;4998.5;-18.265625
-2;59.0;4996;28;0.0;0.0;0.0;0.0;5003;28;0.0;0.0;0.0;0.0;4999.5;-18.015625
-2;60.0;4996;3;4995.0;28.0;0.0;0.0;5002;29;0.0;0.0;0.0;0.0;4999.0;-4.5625
