day;timestamp;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;30001.0;73358.0;12.0;73357.0;27.0;0.0;0.0;73372.0;12.0;73373.0;27.0;0.0;0.0;73365.0;0.0
1;30002.0;73378.0;1.0;73377.0;12.0;73376.0;20.0;73389.0;1.0;73390.0;12.0;73391.0;20.0;73383.5;0.0
1;30003.0;73379.0;1.0;73378.0;15.0;73377.0;26.0;73391.0;1.0;73392.0;15.0;73393.0;26.0;73385.0;0.0
1;30004.0;73364.0;14.0;73363.0;16.0;0.0;0.0;73378.0;14.0;73379.0;16.0;0.0;0.0;73371.0;0.0
1;30005.0;73337.0;2.0;73336.0;16.0;73335.0;15.0;73348.0;2.0;73350.0;16.0;73351.0;15.0;73342.5;0.0
1;30006.0;73330.0;1.0;73329.0;16.0;73328.0;20.0;73341.0;1.0;73342.0;16.0;73344.0;20.0;73335.5;0.0
1;30007.0;73344.0;2.0;73343.0;17.0;73342.0;18.0;73356.0;2.0;73357.0;17.0;73358.0;18.0;73350.0;0.0
1;30008.0;73342.0;1.0;73340.0;11.0;73339.0;30.0;73353.0;1.0;73354.0;11.0;73355.0;30.0;73347.5;0.0
1;30009.0;73352.0;1.0;73351.0;19.0;73350.0;22.0;73363.0;1.0;73364.0;19.0;73365.0;22.0;73357.5;0.0
1;30010.0;73361.0;1.0;73360.0;12.0;73358.0;20.0;73372.0;1.0;73373.0;12.0;73374.0;20.0;73366.5;0.0
1;30011.0;73354.0;1.0;73353.0;19.0;73352.0;26.0;73365.0;1.0;73366.0;19.0;73367.0;26.0;73359.5;0.0
1;30012.0;73379.0;1.0;73378.0;14.0;73377.0;23.0;73390.0;1.0;73391.0;14.0;73392.0;23.0;73384.5;0.0
1;30013.0;73372.0;1.0;73371.0;17.0;73370.0;16.0;73383.0;1.0;73385.0;17.0;73386.0;16.0;73377.5;0.0
1;30014.0;73363.0;12.0;73362.0;29.0;0.0;0.0;73376.0;12.0;73378.0;29.0;0.0;0.0;73369.5;0.0
1;30015.0;73386.0;15.0;73385.0;29.0;0.0;0.0;73400.0;15.0;73401.0;29.0;0.0;0.0;73393.0;0.0
1;30016.0;73393.0;1.0;73392.0;18.0;73391.0;30.0;73404.0;1.0;73405.0;18.0;73406.0;30.0;73398.5;0.0
1;30017.0;73394.0;2.0;73393.0;15.0;73392.0;17.0;73406.0;2.0;73407.0;15.0;73408.0;17.0;73400.0;0.0
1;30018.0;73397.0;11.0;73396.0;22.0;0.0;0.0;73410.0;11.0;73411.0;22.0;0.0;0.0;73403.5;0.0
1;30019.0;73406.0;10.0;73405.0;30.0;0.0;0.0;73420.0;10.0;73421.0;30.0;0.0;0.0;73413.0;0.0
1;30020.0;73394.0;2.0;73393.0;18.0;73392.0;29.0;73405.0;2.0;73406.0;18.0;73407.0;29.0;73399.5;0.0
1;30021.0;73387.0;2.0;73386.0;20.0;73385.0;25.0;73398.0;2.0;73399.0;20.0;73400.0;25.0;73392.5;0.0
1;30022.0;73395.0;2.0;73394.0;17.0;73393.0;21.0;73406.0;2.0;73407.0;17.0;73408.0;21.0;73400.5;0.0
1;30023.0;73393.0;1.0;73392.0;14.0;73391.0;26.0;73404.0;1.0;73405.0;14.0;73406.0;26.0;73398.5;0.0
1;30024.0;73392.0;19.0;73391.0;24.0;0.0;0.0;73404.0;2.0;73405.0;20.0;73406.0;24.0;73398.0;-17.84375
1;30025.0;73384.0;2.0;73383.0;10.0;73382.0;17.0;73396.0;2.0;73397.0;10.0;73398.0;17.0;73390.0;7.8125
1;30026.0;73387.0;2.0;73386.0;16.0;73385.0;21.0;73398.0;2.0;73400.0;16.0;73401.0;21.0;73392.5;-0.59375
1;30027.0;73386.0;1.0;73385.0;16.0;73384.0;16.0;73398.0;1.0;73399.0;16.0;73400.0;16.0;73392.0;2.15625
1;30028.0;73390.0;2.0;73389.0;14.0;73388.0;19.0;73401.0;2.0;73402.0;14.0;73403.0;19.0;73395.5;-8.6875
1;30029.0;73379.0;17.0;73377.0;23.0;0.0;0.0;73392.0;17.0;73393.0;23.0;0.0;0.0;73385.5;22.296875
1;30030.0;73386.0;2.0;73385.0;14.0;73384.0;25.0;73397.0;2.0;73398.0;14.0;73400.0;25.0;73391.5;2.875
1;30031.0;73381.0;1.0;73380.0;13.0;73379.0;16.0;73392.0;1.0;73394.0;13.0;73395.0;16.0;73386.5;17.6875
1;30032.0;73393.0;5.0;73388.0;1.0;73387.0;20.0;73399.0;1.0;73400.0;20.0;73401.0;16.0;73396.0;-1.796875
1;30033.0;73399.0;5.0;73392.0;19.0;73391.0;29.0;73406.0;19.0;73407.0;29.0;0.0;0.0;73402.5;-19.15625
1;30034.0;73383.0;1.0;73382.0;10.0;73381.0;16.0;73395.0;1.0;73396.0;10.0;73397.0;16.0;73389.0;10.84375
1;30035.0;73394.0;2.0;73393.0;10.0;73392.0;19.0;73405.0;2.0;73406.0;10.0;73407.0;19.0;73399.5;-20.453125
