day;timestamp;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;30001.0;11999.0;90.0;0.0;0.0;0.0;0.0;12001.0;90.0;0.0;0.0;0.0;0.0;12000.0;0.0
1;30002.0;12001.0;108.0;0.0;0.0;0.0;0.0;12003.0;108.0;0.0;0.0;0.0;0.0;12002.0;0.0
1;30003.0;12002.0;57.0;12001.0;98.0;0.0;0.0;12003.0;57.0;12004.0;98.0;0.0;0.0;12002.5;0.0
1;30004.0;12003.0;38.0;12002.0;64.0;0.0;0.0;12004.0;38.0;12005.0;64.0;0.0;0.0;12003.5;0.0
1;30005.0;12003.0;45.0;12002.0;54.0;0.0;0.0;12005.0;99.0;0.0;0.0;0.0;0.0;12004.0;0.0
1;30006.0;11997.0;126.0;0.0;0.0;0.0;0.0;11999.0;45.0;12000.0;81.0;0.0;0.0;11998.0;0.0
1;30007.0;11998.0;34.0;11997.0;60.0;0.0;0.0;11999.0;34.0;12000.0;60.0;0.0;0.0;11998.5;0.0
1;30008.0;11996.0;47.0;11995.0;60.0;0.0;0.0;11997.0;47.0;11998.0;60.0;0.0;0.0;11996.5;0.0
1;30009.0;11994.0;121.0;0.0;0.0;0.0;0.0;11996.0;121.0;0.0;0.0;0.0;0.0;11995.0;0.0
1;30010.0;11995.0;59.0;11994.0;51.0;0.0;0.0;11997.0;110.0;0.0;0.0;0.0;0.0;11996.0;0.0
1;30011.0;11997.0;112.0;0.0;0.0;0.0;0.0;11999.0;112.0;0.0;0.0;0.0;0.0;11998.0;0.0
1;30012.0;12000.0;58.0;11999.0;80.0;0.0;0.0;12001.0;58.0;12002.0;80.0;0.0;0.0;12000.5;0.0
1;30013.0;12004.0;122.0;0.0;0.0;0.0;0.0;12006.0;122.0;0.0;0.0;0.0;0.0;12005.0;-19.75390625
1;30014.0;12004.0;56.0;12003.0;70.0;0.0;0.0;12006.0;126.0;0.0;0.0;0.0;0.0;12005.0;-18.8515625
1;30015.0;12004.0;135.0;0.0;0.0;0.0;0.0;12006.0;135.0;0.0;0.0;0.0;0.0;12005.0;-20.19921875
1;30016.0;12007.0;120.0;0.0;0.0;0.0;0.0;12009.0;58.0;12010.0;62.0;0.0;0.0;12008.0;-33.109375
1;30017.0;12011.0;59.0;12010.0;63.0;0.0;0.0;12012.0;59.0;12013.0;63.0;0.0;0.0;12011.5;-45.890625
1;30018.0;12013.0;38.0;12012.0;97.0;0.0;0.0;12014.0;38.0;12015.0;97.0;0.0;0.0;12013.5;-53.859375
1;30019.0;12013.0;36.0;12012.0;97.0;0.0;0.0;12014.0;36.0;12015.0;97.0;0.0;0.0;12013.5;-54.62109375
1;30020.0;12014.0;150.0;0.0;0.0;0.0;0.0;12016.0;150.0;0.0;0.0;0.0;0.0;12015.0;-60.28125
1;30021.0;12014.0;135.0;0.0;0.0;0.0;0.0;12016.0;135.0;0.0;0.0;0.0;0.0;12015.0;-60.09765625
1;30022.0;12013.0;130.0;0.0;0.0;0.0;0.0;12015.0;57.0;12016.0;73.0;0.0;0.0;12014.0;-56.9921875
1;30023.0;12013.0;103.0;0.0;0.0;0.0;0.0;12015.0;103.0;0.0;0.0;0.0;0.0;12014.0;-56.03125
1;30024.0;12013.0;136.0;0.0;0.0;0.0;0.0;12015.0;136.0;0.0;0.0;0.0;0.0;12014.0;-55.90234375
1;30025.0;12010.0;35.0;12009.0;56.0;0.0;0.0;12011.0;42.0;12012.0;56.0;0.0;0.0;12010.5;-47.375
1;30026.0;12011.0;159.0;0.0;0.0;0.0;0.0;12013.0;159.0;0.0;0.0;0.0;0.0;12012.0;-70.625
1;30027.0;12010.0;149.0;0.0;0.0;0.0;0.0;12012.0;58.0;12013.0;91.0;0.0;0.0;12011.0;-59.296875
1;30028.0;12014.0;105.0;0.0;0.0;0.0;0.0;12016.0;32.0;12017.0;73.0;0.0;0.0;12015.0;-123.796875
1;30029.0;12017.0;56.0;12016.0;77.0;0.0;0.0;12018.0;56.0;12019.0;77.0;0.0;0.0;12017.5;-160.609375
1;30030.0;12019.0;114.0;0.0;0.0;0.0;0.0;12021.0;114.0;0.0;0.0;0.0;0.0;12020.0;-200.203125
1;30031.0;12019.0;139.0;0.0;0.0;0.0;0.0;12021.0;139.0;0.0;0.0;0.0;0.0;12020.0;-201.25
1;30032.0;12020.0;122.0;0.0;0.0;0.0;0.0;12022.0;50.0;12023.0;72.0;0.0;0.0;12021.0;-219.65625
1;30033.0;12020.0;110.0;0.0;0.0;0.0;0.0;12022.0;48.0;12023.0;62.0;0.0;0.0;12021.0;-217.75
1;30034.0;12018.0;35.0;12017.0;72.0;0.0;0.0;12020.0;107.0;0.0;0.0;0.0;0.0;12019.0;-179.546875
1;30035.0;12022.0;35.0;12021.0;87.0;0.0;0.0;12023.0;35.0;12024.0;87.0;0.0;0.0;12022.5;-242.96875
1;30036.0;12021.0;31.0;12020.0;63.0;0.0;0.0;12022.0;31.0;12023.0;63.0;0.0;0.0;12021.5;-210.71875
1;30037.0;12021.0;126.0;0.0;0.0;0.0;0.0;12023.0;59.0;12024.0;67.0;0.0;0.0;12022.0;-236.3125
1;30038.0;12020.0;54.0;12019.0;89.0;0.0;0.0;12021.0;54.0;12022.0;89.0;0.0;0.0;12020.5;-181.34375
1;30039.0;12019.0;150.0;0.0;0.0;0.0;0.0;12021.0;150.0;0.0;0.0;0.0;0.0;12020.0;-170.5
1;30040.0;12017.0;48.0;12016.0;86.0;0.0;0.0;12019.0;134.0;0.0;0.0;0.0;0.0;12018.0;-105.21875
1;30041.0;12017.0;39.0;12016.0;52.0;0.0;0.0;12018.0;39.0;12019.0;52.0;0.0;0.0;12017.5;-99.15625
1;30042.0;12019.0;60.0;12018.0;80.0;0.0;0.0;12021.0;140.0;0.0;0.0;0.0;0.0;12020.0;-163.25
1;30043.0;12020.0;45.0;12019.0;87.0;0.0;0.0;12022.0;132.0;0.0;0.0;0.0;0.0;12021.0;-195.8125
1;30044.0;12020.0;107.0;0.0;0.0;0.0;0.0;12022.0;107.0;0.0;0.0;0.0;0.0;12021.0;-201.40625
