day;timestamp;buyer;seller;symbol;currency;price;quantity
2;100;;;BERRIES;SEASHELLS;3854.0;19
2;100;;;PEARLS;SEASHELLS;9998.0;1
2;200;;;BANANAS;SEASHELLS;4827.0;1
2;200;;;PEARLS;SEASHELLS;9998.0;1
2;300;;;BANANAS;SEASHELLS;4822.0;1
2;400;;;BANANAS;SEASHELLS;4823.0;5
2;500;;;PEARLS;SEASHELLS;10005.0;2
2;500;;;BANANAS;SEASHELLS;4828.0;2
2;500;;;BERRIES;SEASHELLS;3854.0;6
2;1000;;;PEARLS;SEASHELLS;10002.0;1
2;1000;;;PEARLS;SEASHELLS;10002.0;2
2;1200;;;BANANAS;SEASHELLS;4822.0;1
2;1300;;;PEARLS;SEASHELLS;9998.0;1
2;1300;;;DIVING_GEAR;SEASHELLS;99179.0;3
2;1300;;;DIVING_GEAR;SEASHELLS;99179.0;3
2;1500;;;BANANAS;SEASHELLS;4822.0;1
2;1600;;;PEARLS;SEASHELLS;9996.0;1
2;1900;;;PEARLS;SEASHELLS;9998.0;8
2;1900;;;PEARLS;SEASHELLS;9998.0;4
2;2400;;;DIVING_GEAR;SEASHELLS;99170.0;1
2;2500;;;DIVING_GEAR;SEASHELLS;99181.0;2
2;3200;;;PEARLS;SEASHELLS;10004.0;1
2;3200;;;BANANAS;SEASHELLS;4828.0;2
2;3200;;;PEARLS;SEASHELLS;10004.0;1
2;3400;;;PEARLS;SEASHELLS;9998.0;1
2;3500;;;BANANAS;SEASHELLS;4825.0;4
2;3600;;;PEARLS;SEASHELLS;10002.0;5
2;3600;;;PEARLS;SEASHELLS;10002.0;3
2;3900;;;PEARLS;SEASHELLS;10002.0;4
2;3900;;;COCONUTS;SEASHELLS;7921.0;10
2;4300;;;BERRIES;SEASHELLS;3847.0;4
2;4600;;;BANANAS;SEASHELLS;4825.0;1
2;4900;;;PEARLS;SEASHELLS;10004.0;2
2;4900;;;BANANAS;SEASHELLS;4824.0;2
2;5000;;;BANANAS;SEASHELLS;4820.0;3
2;5100;;;DIVING_GEAR;SEASHELLS;99178.0;1
2;5300;;;COCONUTS;SEASHELLS;7923.0;46
2;5800;;;BANANAS;SEASHELLS;4818.0;1
2;5900;;;PEARLS;SEASHELLS;9996.0;1
2;5900;;;BANANAS;SEASHELLS;4817.0;1
2;6300;;;BANANAS;SEASHELLS;4818.0;5
2;6300;;;BANANAS;SEASHELLS;4817.0;2
2;6500;;;BERRIES;SEASHELLS;3847.0;13
2;6900;;;DIVING_GEAR;SEASHELLS;99185.0;2
2;6900;;;DIVING_GEAR;SEASHELLS;99188.0;1
2;7100;;;COCONUTS;SEASHELLS;7914.0;40
2;7400;;;BANANAS;SEASHELLS;4815.0;1
2;7800;;;BANANAS;SEASHELLS;4819.0;1
2;7800;;;PEARLS;SEASHELLS;10002.0;2
2;7900;;;PEARLS;SEASHELLS;10004.0;1
2;7900;;;PEARLS;SEASHELLS;10004.0;8
2;8000;;;PINA_COLADAS;SEASHELLS;14829.0;2
2;8100;;;BERRIES;SEASHELLS;3845.0;11
2;8200;;;DIVING_GEAR;SEASHELLS;99143.0;1
2;8500;;;BANANAS;SEASHELLS;4819.0;2
2;8500;;;BANANAS;SEASHELLS;4819.0;13
2;8600;;;PEARLS;SEASHELLS;10004.0;6
2;8600;;;DIVING_GEAR;SEASHELLS;99143.0;1
2;8600;;;PEARLS;SEASHELLS;10004.0;1
2;8700;;;DIVING_GEAR;SEASHELLS;99155.0;3
2;8800;;;DIVING_GEAR;SEASHELLS;99150.0;1
2;9100;;;BANANAS;SEASHELLS;4814.0;7
2;9100;;;BANANAS;SEASHELLS;4814.0;3
2;9300;;;COCONUTS;SEASHELLS;7914.0;10
2;9400;;;BANANAS;SEASHELLS;4814.0;1
2;9600;;;PEARLS;SEASHELLS;9998.0;2
2;9600;;;BANANAS;SEASHELLS;4819.0;1
2;9700;;;PEARLS;SEASHELLS;9996.0;1
2;9800;;;COCONUTS;SEASHELLS;7914.0;8
2;9900;;;BANANAS;SEASHELLS;4818.0;1
2;10200;;;BANANAS;SEASHELLS;4814.0;8
2;10300;;;DIVING_GEAR;SEASHELLS;99120.0;2
2;10400;;;COCONUTS;SEASHELLS;7916.0;10
2;10500;;;PEARLS;SEASHELLS;9995.0;2
2;10500;;;PEARLS;SEASHELLS;10002.0;1
2;10500;;;BANANAS;SEASHELLS;4813.0;2
2;10600;;;COCONUTS;SEASHELLS;7921.0;10
2;10600;;;BANANAS;SEASHELLS;4817.0;1
2;10900;;;BERRIES;SEASHELLS;3851.0;9
2;11300;;;PEARLS;SEASHELLS;9998.0;1
2;11300;;;DIVING_GEAR;SEASHELLS;99113.0;1
2;11700;;;PEARLS;SEASHELLS;10002.0;1
2;12100;;;PEARLS;SEASHELLS;9998.0;1
2;12100;;;BANANAS;SEASHELLS;4817.0;1
2;12200;;;BANANAS;SEASHELLS;4810.0;1
2;12500;;;PINA_COLADAS;SEASHELLS;14852.0;21
2;13000;;;PEARLS;SEASHELLS;9998.0;1
