day;timestamp;buyer;seller;symbol;currency;price;quantity
-1;0;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
-1;0;Paris;Charlie;BANANAS;SEASHELLS;4952.0;1
-1;1100;Caesar;Gary;PEARLS;SEASHELLS;9996.0;2
-1;1300;Pablo;Caesar;BANANAS;SEASHELLS;4949.0;3
-1;1600;Charlie;Pablo;COCONUTS;SEASHELLS;8000.0;30
-1;1700;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
-1;1800;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
-1;1900;Paris;Charlie;BANANAS;SEASHELLS;4950.0;1
-1;2000;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
-1;2400;Caesar;Paris;BANANAS;SEASHELLS;4947.0;1
-1;2500;Charlie;Caesar;BANANAS;SEASHELLS;4949.0;2
-1;2800;Charlie;Peter;COCONUTS;SEASHELLS;7997.0;10
-1;2900;Caesar;Gary;PEARLS;SEASHELLS;9996.0;1
-1;2900;Charlie;Gary;PEARLS;SEASHELLS;9996.0;11
-1;3000;Paris;Charlie;BANANAS;SEASHELLS;4953.0;1
-1;3000;Paris;Charlie;PEARLS;SEASHELLS;10005.0;1
-1;3100;Caesar;Paris;PEARLS;SEASHELLS;9996.0;2
-1;3100;Charlie;Paris;BANANAS;SEASHELLS;4947.0;2
-1;3200;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
-1;3200;Charlie;Paris;BANANAS;SEASHELLS;4947.0;1
-1;3200;Caesar;Paris;BANANAS;SEASHELLS;4947.0;1
-1;3200;Charlie;Paris;PEARLS;SEASHELLS;9996.0;1
-1;3400;Caesar;Caesar;COCONUTS;SEASHELLS;7996.0;40
-1;3700;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
-1;3800;Gary;Charlie;BANANAS;SEASHELLS;4952.0;9
-1;3800;Gary;Paris;BANANAS;SEASHELLS;4952.0;1
-1;3800;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
-1;3800;Gary;Camilla;BANANAS;SEASHELLS;4952.0;10
-1;4200;Caesar;Penelope;PEARLS;SEASHELLS;9996.0;2
-1;4300;Paris;Paris;BANANAS;SEASHELLS;4951.0;1
-1;4300;Charlie;Paris;PEARLS;SEASHELLS;9995.0;2
-1;4500;Charlie;Paris;BANANAS;SEASHELLS;4946.0;1
-1;4800;Paris;Caesar;BANANAS;SEASHELLS;4952.0;2
-1;4800;Paris;Caesar;PEARLS;SEASHELLS;10004.0;2
-1;4900;Gary;Camilla;BANANAS;SEASHELLS;4950.0;7
-1;4900;Gary;Charlie;BANANAS;SEASHELLS;4950.0;9
-1;5100;Pablo;Caesar;BANANAS;SEASHELLS;4951.0;4
-1;5200;Charlie;Peter;COCONUTS;SEASHELLS;7997.0;9
-1;5300;Paris;Charlie;BANANAS;SEASHELLS;4952.0;1
-1;5700;Camilla;Paris;BANANAS;SEASHELLS;4948.0;1
-1;6100;Charlie;Paris;BANANAS;SEASHELLS;4948.0;1
-1;6500;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
-1;6600;Gary;Caesar;PEARLS;SEASHELLS;10004.0;2
-1;6700;Pablo;Camilla;PEARLS;SEASHELLS;10002.0;3
-1;6900;Paris;Camilla;BANANAS;SEASHELLS;4952.0;1
-1;6900;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
-1;7000;Paris;Charlie;BANANAS;SEASHELLS;4954.0;2
-1;7000;Paris;Charlie;PEARLS;SEASHELLS;10005.0;2
-1;7200;Peter;Charlie;PINA_COLADAS;SEASHELLS;15015.0;4
-1;7200;Camilla;Penelope;BANANAS;SEASHELLS;4948.0;5
-1;7300;Paris;Caesar;PEARLS;SEASHELLS;10004.0;2
-1;7300;Paris;Charlie;BANANAS;SEASHELLS;4954.0;2
-1;7400;Charlie;Paris;BANANAS;SEASHELLS;4947.0;1
-1;7700;Charlie;Paris;BANANAS;SEASHELLS;4946.0;1
-1;8100;Caesar;Gary;PEARLS;SEASHELLS;9996.0;1
