day;timestamp;buyer;seller;symbol;currency;price;quantity
3;0;Caesar;Paris;DIP;SEASHELLS;7020.0;6
3;0;Caesar;Caesar;COCONUTS;SEASHELLS;7912.0;57
3;100;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
3;200;Paris;Caesar;UKULELE;SEASHELLS;20697.0;2
3;200;Camilla;Penelope;BERRIES;SEASHELLS;3905.0;10
3;200;Paris;Camilla;BERRIES;SEASHELLS;3912.0;2
3;300;Paris;Caesar;DIP;SEASHELLS;7019.0;10
3;600;Paris;Caesar;BAGUETTE;SEASHELLS;12383.0;5
3;800;Paris;Charlie;BANANAS;SEASHELLS;4798.0;1
3;800;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
3;900;Paris;Caesar;DIP;SEASHELLS;7019.0;9
3;1000;Charlie;Penelope;PEARLS;SEASHELLS;9995.0;7
3;1100;Gina;Camilla;PEARLS;SEASHELLS;10002.0;6
3;1100;Paris;Caesar;DIP;SEASHELLS;7019.0;5
3;1100;Gina;Charlie;PEARLS;SEASHELLS;10002.0;4
3;1300;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
3;1300;Charlie;Paris;BANANAS;SEASHELLS;4793.0;2
3;1300;Caesar;Paris;BANANAS;SEASHELLS;4794.0;1
3;1500;Charlie;Paris;BANANAS;SEASHELLS;4793.0;1
3;1700;Camilla;Paris;DIVING_GEAR;SEASHELLS;100233.0;2
3;1700;Camilla;Camilla;DIVING_GEAR;SEASHELLS;100233.0;2
3;1700;Penelope;Camilla;BERRIES;SEASHELLS;3909.0;14
3;1800;Paris;Caesar;BAGUETTE;SEASHELLS;12394.0;7
3;2000;Camilla;Penelope;BERRIES;SEASHELLS;3902.0;14
3;2000;Paris;Caesar;DIP;SEASHELLS;7014.0;4
3;2100;Pablo;Charlie;BANANAS;SEASHELLS;4797.0;5
3;2100;Camilla;Penelope;PICNIC_BASKET;SEASHELLS;73991.0;9
3;2300;Caesar;Camilla;BAGUETTE;SEASHELLS;12399.0;10
3;2500;Paris;Caesar;UKULELE;SEASHELLS;20688.0;5
3;2500;Caesar;Paris;DIP;SEASHELLS;7008.0;9
3;2600;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
3;2600;Charlie;Paris;BANANAS;SEASHELLS;4792.0;1
3;2700;Paris;Camilla;DIP;SEASHELLS;7008.0;5
3;2900;Caesar;Camilla;BAGUETTE;SEASHELLS;12396.0;9
3;3000;Gina;Paris;BANANAS;SEASHELLS;4792.0;1
3;3100;Penelope;Camilla;BANANAS;SEASHELLS;4796.0;4
3;3300;Paris;Caesar;UKULELE;SEASHELLS;20687.0;4
3;3700;Camilla;Paris;BANANAS;SEASHELLS;4792.0;1
3;3700;Camilla;Pablo;PEARLS;SEASHELLS;9998.0;3
3;3800;Paris;Charlie;BANANAS;SEASHELLS;4799.0;2
3;3800;Paris;Charlie;PEARLS;SEASHELLS;10005.0;2
3;4100;Paris;Caesar;PEARLS;SEASHELLS;10002.0;1
3;4300;Charlie;Paris;BANANAS;SEASHELLS;4792.0;1
3;4300;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
3;4500;Charlie;Paris;BANANAS;SEASHELLS;4793.0;1
3;4900;Caesar;Camilla;BAGUETTE;SEASHELLS;12406.0;5
3;5000;Paris;Pablo;BANANAS;SEASHELLS;4791.0;1
3;5000;Penelope;Pablo;BANANAS;SEASHELLS;4791.0;1
3;5100;Camilla;Gary;BERRIES;SEASHELLS;3896.0;14
3;5100;Peter;Caesar;PINA_COLADAS;SEASHELLS;14880.0;4
3;5300;Charlie;Pablo;PEARLS;SEASHELLS;9998.0;2
3;5400;Paris;Caesar;BAGUETTE;SEASHELLS;12405.0;4
3;5500;Caesar;Paris;BAGUETTE;SEASHELLS;12403.0;6
3;5600;Paris;Camilla;BERRIES;SEASHELLS;3902.0;10
3;5700;Caesar;Camilla;DIP;SEASHELLS;7012.0;7
3;5700;Caesar;Paris;BANANAS;SEASHELLS;4791.0;1
3;5700;Charlie;Paris;BANANAS;SEASHELLS;4791.0;1
3;5700;Paris;Camilla;DIVING_GEAR;SEASHELLS;100277.0;2
3;5700;Paris;Paris;PEARLS;SEASHELLS;10002.0;1
3;5900;Charlie;Peter;COCONUTS;SEASHELLS;7920.0;5
3;6200;Caesar;Paris;BAGUETTE;SEASHELLS;12412.0;4
3;6200;Peter;Charlie;PINA_COLADAS;SEASHELLS;14884.0;5
3;6300;Charlie;Paris;BANANAS;SEASHELLS;4790.0;1
3;6300;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
3;6400;Charlie;Paris;BANANAS;SEASHELLS;4790.0;1
3;6500;Charlie;Pablo;BANANAS;SEASHELLS;4791.0;3
3;6500;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;1
3;6500;Camilla;Pablo;BANANAS;SEASHELLS;4791.0;1
3;6700;Caesar;Paris;UKULELE;SEASHELLS;20671.0;4
3;6700;Charlie;Pablo;BANANAS;SEASHELLS;4791.0;5
3;6900;Charlie;Pablo;PEARLS;SEASHELLS;9998.0;5
3;7200;Camilla;Penelope;BERRIES;SEASHELLS;3897.0;10
3;7500;Charlie;Peter;COCONUTS;SEASHELLS;7928.0;6
3;7600;Caesar;Paris;BAGUETTE;SEASHELLS;12397.0;3
3;7700;Caesar;Paris;BAGUETTE;SEASHELLS;12396.0;4
3;7700;Penelope;Camilla;PEARLS;SEASHELLS;10002.0;3
3;7700;Paris;Camilla;BANANAS;SEASHELLS;4797.0;1
3;7800;Pablo;Camilla;BANANAS;SEASHELLS;4796.0;5
3;7800;Paris;Caesar;UKULELE;SEASHELLS;20679.0;4
3;8000;Caesar;Paris;PEARLS;SEASHELLS;9998.0;1
3;8000;Paris;Charlie;BANANAS;SEASHELLS;4798.0;2
3;8000;Paris;Caesar;PEARLS;SEASHELLS;10004.0;2
3;8000;Charlie;Paris;BANANAS;SEASHELLS;4791.0;1
3;8100;Camilla;Paris;BANANAS;SEASHELLS;4791.0;1
