day;timestamp;buyer;seller;symbol;currency;price;quantity
-2;0;;;BANANAS;SEASHELLS;5003.0;1
-2;0;;;PEARLS;SEASHELLS;9996.0;1
-2;0;;;PEARLS;SEASHELLS;9996.0;1
-2;1100;;;BANANAS;SEASHELLS;4998.0;1
-2;1300;;;BANANAS;SEASHELLS;5000.0;4
-2;1300;;;BANANAS;SEASHELLS;5000.0;3
-2;1400;;;BANANAS;SEASHELLS;4997.0;10
-2;1500;;;BANANAS;SEASHELLS;5004.0;1
-2;1500;;;PEARLS;SEASHELLS;10004.0;1
-2;1800;;;BANANAS;SEASHELLS;5003.0;1
-2;2000;;;BANANAS;SEASHELLS;5002.0;1
-2;2500;;;PEARLS;SEASHELLS;9998.0;1
-2;3200;;;BANANAS;SEASHELLS;4996.0;1
-2;3200;;;PEARLS;SEASHELLS;9996.0;1
-2;3300;;;PEARLS;SEASHELLS;9995.0;2
-2;3300;;;BANANAS;SEASHELLS;4996.0;2
-2;3600;;;PEARLS;SEASHELLS;10005.0;6
-2;3900;;;BANANAS;SEASHELLS;5002.0;1
-2;4000;;;PEARLS;SEASHELLS;9998.0;1
-2;4200;;;BANANAS;SEASHELLS;4996.0;1
-2;4200;;;PEARLS;SEASHELLS;10004.0;2
-2;4200;;;PEARLS;SEASHELLS;10004.0;1
-2;6400;;;BANANAS;SEASHELLS;4995.0;1
-2;6600;;;BANANAS;SEASHELLS;4995.0;1
-2;6700;;;PEARLS;SEASHELLS;9998.0;2
-2;6700;;;BANANAS;SEASHELLS;4996.0;2
-2;6900;;;BANANAS;SEASHELLS;4999.0;1
-2;6900;;;BANANAS;SEASHELLS;4999.0;1
-2;7300;;;BANANAS;SEASHELLS;4995.0;1
-2;7400;;;BANANAS;SEASHELLS;5000.0;1
-2;7400;;;BANANAS;SEASHELLS;4996.0;1
-2;7400;;;PEARLS;SEASHELLS;10002.0;1
-2;7500;;;PEARLS;SEASHELLS;10002.0;1
-2;8200;;;BANANAS;SEASHELLS;5000.0;1
-2;8600;;;BANANAS;SEASHELLS;4999.0;1
-2;8600;;;PEARLS;SEASHELLS;10002.0;1
-2;8700;;;PEARLS;SEASHELLS;10002.0;2
-2;8700;;;BANANAS;SEASHELLS;4999.0;2
-2;8800;;;PEARLS;SEASHELLS;10002.0;1
-2;8800;;;BANANAS;SEASHELLS;4999.0;1
-2;9600;;;PEARLS;SEASHELLS;10000.0;3
-2;10100;;;PEARLS;SEASHELLS;9998.0;1
-2;10200;;;PEARLS;SEASHELLS;9996.0;1
-2;10200;;;BANANAS;SEASHELLS;4994.0;1
-2;10500;;;BANANAS;SEASHELLS;4999.0;5
-2;11100;;;BANANAS;SEASHELLS;5001.0;2
-2;11100;;;PEARLS;SEASHELLS;10005.0;2
-2;11300;;;BANANAS;SEASHELLS;4994.0;1
-2;11400;;;BANANAS;SEASHELLS;4995.0;1
-2;12800;;;BANANAS;SEASHELLS;4994.0;13
-2;12900;;;BANANAS;SEASHELLS;4999.0;1
-2;13000;;;PEARLS;SEASHELLS;9998.0;1
-2;13500;;;BANANAS;SEASHELLS;4993.0;1
-2;13600;;;PEARLS;SEASHELLS;9998.0;1
-2;13900;;;BANANAS;SEASHELLS;4992.0;2
-2;13900;;;PEARLS;SEASHELLS;9996.0;1
-2;13900;;;PEARLS;SEASHELLS;9996.0;1
-2;14000;;;PEARLS;SEASHELLS;10005.0;7
-2;14300;;;BANANAS;SEASHELLS;4992.0;1
-2;15000;;;BANANAS;SEASHELLS;4992.0;1
-2;15100;;;PEARLS;SEASHELLS;10005.0;4
-2;15400;;;PEARLS;SEASHELLS;10002.0;5
-2;15800;;;BANANAS;SEASHELLS;4996.0;8
-2;15800;;;BANANAS;SEASHELLS;4996.0;2
-2;16500;;;BANANAS;SEASHELLS;4995.0;9
-2;16500;;;BANANAS;SEASHELLS;4995.0;5
